Pattern, Confidence-Frequence-Frequence %
[[[['Piena_T0_0,QuasiPiena_T0_2,Piena_T0_3'], ['Piena_T1_3'], ['QuasiPiena_T2_3']]], ['1.0-9-0.01%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3,QuasiPiena_T0_1'], ['Piena_T2_2,Piena_T2_2']]], ['0.03333333333333333-3-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_3,QuasiPiena_T2_3']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_2,Piena_T2_3']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3,Piena_T0_2'], ['Piena_T2_3,Piena_T2_3']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3,Piena_T0_2'], ['Piena_T2_2,Piena_T2_2']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3,Piena_T0_2'], ['Piena_T2_1,Piena_T2_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,Piena_T1_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,QuasiPiena_T1_0']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_0']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_2']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_3']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,Piena_T2_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_3,Piena_T1_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_3,Piena_T1_2']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_3,Piena_T1_3']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_2,Piena_T1_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_2,Piena_T1_2']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_0,Piena_T1_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_1,QuasiPiena_T1_0']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T1_1,Piena_T1_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T2_2,Piena_T2_1']]], ['0.03333333333333333-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0,Piena_T0_3'], ['Piena_T2_2,Piena_T2_2']]], ['0.03333333333333333-2-0.0%']]
[[[['Piena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_3']]], ['0.033277870216306155-20-0.01%']]
[[[['QuasiPiena_T0_0,Piena_T0_0'], ['QuasiPiena_T1_3,QuasiPiena_T1_2,QuasiPiena_T1_2']]], ['0.033210332103321034-18-0.01%']]
[[[['QuasiPiena_T0_0,Piena_T0_0'], ['QuasiPiena_T2_3,Piena_T2_2']]], ['0.033210332103321034-18-0.01%']]
[[[['QuasiPiena_T0_0,Piena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,Piena_T2_2']]], ['0.033210332103321034-18-0.01%']]
[[[['QuasiPiena_T0_0,Piena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,QuasiPiena_T2_2']]], ['0.033210332103321034-18-0.01%']]
[[[['QuasiPiena_T0_0,Piena_T0_0'], ['QuasiPiena_T2_2,QuasiPiena_T2_2,Piena_T2_2']]], ['0.033210332103321034-18-0.01%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,QuasiPiena_T1_1,Piena_T1_1']]], ['0.03296703296703297-30-0.02%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,QuasiPiena_T2_2']]], ['0.03296703296703297-30-0.02%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['QuasiPiena_T2_3,Piena_T2_1']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['QuasiPiena_T2_3,Piena_T2_3,Piena_T2_1']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['QuasiPiena_T2_3,Piena_T2_3,Piena_T2_3']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['QuasiPiena_T2_3,QuasiPiena_T2_1,Piena_T2_1']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['QuasiPiena_T2_1,Piena_T2_3,Piena_T2_1']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['QuasiPiena_T2_1,QuasiPiena_T2_1']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['QuasiPiena_T2_1,QuasiPiena_T2_1,Piena_T2_1']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['Piena_T2_3,Piena_T2_1']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['Piena_T1_3'], ['Piena_T2_3,Piena_T2_3']]], ['0.03296703296703297-3-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,QuasiPiena_T0_1'], ['Piena_T2_3,Piena_T2_2']]], ['0.03278688524590164-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['Piena_T2_3,Piena_T2_1']]], ['0.03278688524590164-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2'], ['Piena_T2_2,Piena_T2_2']]], ['0.03278688524590164-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_2,QuasiPiena_T1_0']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_2,Piena_T1_0']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_2,Piena_T1_3,Piena_T1_3']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T2_3,Piena_T2_3,Piena_T2_3']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_2,QuasiPiena_T1_0']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_2,Piena_T1_0']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_3,Piena_T1_3']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1,QuasiPiena_T1_1,QuasiPiena_T1_1']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T2_2,QuasiPiena_T2_2,QuasiPiena_T2_1']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T2_2,QuasiPiena_T2_2,QuasiPiena_T2_2']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Piena_T1_3,Piena_T1_1,QuasiPiena_T1_0']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Piena_T1_3,Piena_T1_0,Piena_T1_1']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T2_1,Piena_T2_3,Piena_T2_2']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T2_1,Piena_T2_3,Piena_T2_3']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Piena_T2_3,Piena_T2_3']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['Piena_T2_3,Piena_T2_3,Piena_T2_1']]], ['0.03260869565217391-6-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3'], ['QuasiPiena_T2_2,Piena_T2_1']]], ['0.03225806451612903-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3'], ['Piena_T2_2,Piena_T2_1']]], ['0.03225806451612903-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3'], ['Piena_T2_2,Piena_T2_2']]], ['0.03225806451612903-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_2,Piena_T2_1']]], ['0.03225806451612903-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_2,Piena_T2_3']]], ['0.03225806451612903-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1'], ['Piena_T2_3,Piena_T2_1']]], ['0.03225806451612903-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_1'], ['QuasiPiena_T1_2'], ['QuasiPiena_T2_3,Piena_T2_1']]], ['0.03225806451612903-1-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_1'], ['QuasiPiena_T1_2'], ['Piena_T2_3,Piena_T2_1']]], ['0.03225806451612903-1-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_1'], ['QuasiPiena_T1_2'], ['Piena_T2_3,Piena_T2_3']]], ['0.03225806451612903-1-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_1'], ['QuasiPiena_T1_2'], ['Piena_T2_2,Piena_T2_2']]], ['0.03225806451612903-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,Piena_T0_2'], ['QuasiPiena_T1_2'], ['Piena_T2_1']]], ['0.03225806451612903-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3,Piena_T0_2'], ['QuasiPiena_T1_1'], ['Piena_T2_2']]], ['0.03225806451612903-1-0.0%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_2,Piena_T1_1'], ['QuasiPiena_T2_3,Piena_T2_1']]], ['0.03225806451612903-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_2'], ['Piena_T2_2,Piena_T2_1']]], ['0.031914893617021274-3-0.0%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T2_3,Piena_T2_2']]], ['0.031868131868131866-29-0.02%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,Piena_T2_2']]], ['0.031868131868131866-29-0.02%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_1,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_1,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_0,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_2,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_3,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,Piena_T1_3,Piena_T1_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_1,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_1,Piena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_1,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_1,Piena_T1_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_1,QuasiPiena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_2,QuasiPiena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_3,QuasiPiena_T1_3,QuasiPiena_T1_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,Piena_T1_1,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,Piena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,Piena_T1_2,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_1,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_1,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_1,QuasiPiena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_2,QuasiPiena_T1_2,QuasiPiena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_3,Piena_T2_2,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_3,Piena_T2_2,Piena_T2_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_3,QuasiPiena_T2_3,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_1,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_1,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_0,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_0,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_2,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_3,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_3,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_3,Piena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T1_1,QuasiPiena_T1_1,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,Piena_T2_2,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,Piena_T2_2,Piena_T2_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,Piena_T2_3,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,Piena_T2_3,Piena_T2_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,QuasiPiena_T2_1,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_2,QuasiPiena_T2_2,QuasiPiena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_3,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_3,Piena_T1_1,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_3,Piena_T1_0,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_3,Piena_T1_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_1,Piena_T2_2,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_1,Piena_T2_2,Piena_T2_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_1,QuasiPiena_T2_1,Piena_T2_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['QuasiPiena_T2_1,QuasiPiena_T2_1,QuasiPiena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_2,Piena_T1_1,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_2,Piena_T1_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_2,Piena_T1_2,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_0,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_0,Piena_T1_1,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T2_3,Piena_T2_1,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T2_3,Piena_T2_2,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T2_3,Piena_T2_2,Piena_T2_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T2_3,Piena_T2_3,Piena_T2_2']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_1,QuasiPiena_T1_0']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T1_1,Piena_T1_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T2_2,Piena_T2_1']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0,Piena_T0_3'], ['Piena_T2_2,Piena_T2_2']]], ['0.031746031746031744-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1'], ['QuasiPiena_T1_1'], ['QuasiPiena_T2_2,Piena_T2_3']]], ['0.031746031746031744-2-0.0%']]
[[[['Piena_T0_0'], ['QuasiPiena_T1_3,QuasiPiena_T1_2,QuasiPiena_T1_2']]], ['0.03161397670549085-19-0.01%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3,QuasiPiena_T0_2'], ['QuasiPiena_T1_3'], ['Piena_T2_1']]], ['0.03125-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_2,Piena_T0_1'], ['QuasiPiena_T2_2,QuasiPiena_T2_2']]], ['0.03125-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1'], ['Piena_T1_2'], ['QuasiPiena_T2_1,Piena_T2_2']]], ['0.03125-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1'], ['Piena_T1_1'], ['QuasiPiena_T2_2,Piena_T2_3']]], ['0.03125-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,Piena_T0_1'], ['QuasiPiena_T1_1'], ['Piena_T2_3']]], ['0.03125-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2,Piena_T0_3'], ['Piena_T1_0']]], ['0.03125-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_2,QuasiPiena_T0_2,Piena_T0_3'], ['QuasiPiena_T1_0']]], ['0.03125-1-0.0%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_3,QuasiPiena_T1_2,QuasiPiena_T1_2,Piena_T1_2']]], ['0.03076923076923077-28-0.02%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T1_3,QuasiPiena_T1_3,QuasiPiena_T1_3']]], ['0.03076923076923077-28-0.02%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,Piena_T2_3']]], ['0.03076923076923077-28-0.02%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_3,Piena_T2_3']]], ['0.03076923076923077-28-0.02%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_3,QuasiPiena_T2_2']]], ['0.03076923076923077-28-0.02%']]
[[[['QuasiPiena_T0_0'], ['QuasiPiena_T2_2,Piena_T2_3']]], ['0.03076923076923077-28-0.02%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,Piena_T0_1'], ['Piena_T1_3,Piena_T1_3']]], ['0.03076923076923077-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,Piena_T0_1'], ['Piena_T2_3,Piena_T2_2']]], ['0.03076923076923077-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,Piena_T0_1'], ['Piena_T2_3,Piena_T2_3']]], ['0.03076923076923077-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,Piena_T0_1'], ['Piena_T2_2,Piena_T2_1']]], ['0.03076923076923077-2-0.0%']]
[[[['QuasiPiena_T0_0,Piena_T0_0'], ['QuasiPiena_T1_2'], ['QuasiPiena_T2_1,QuasiPiena_T2_1']]], ['0.030303030303030304-2-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_1,QuasiPiena_T0_1,Piena_T0_2'], ['Piena_T2_1']]], ['0.030303030303030304-1-0.0%']]
[[[['QuasiPiena_T0_0,QuasiPiena_T0_3'], ['QuasiPiena_T1_1,Piena_T1_1'], ['Piena_T2_2']]], ['0.030303030303030304-1-0.0%']]
[[[['Piena_T0_0'], ['QuasiPiena_T2_3,Piena_T2_2']]], ['0.029950083194675542-18-0.01%']]
[[[['Piena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,Piena_T2_2']]], ['0.029950083194675542-18-0.01%']]
[[[['Piena_T0_0'], ['QuasiPiena_T2_3,QuasiPiena_T2_2,QuasiPiena_T2_2']]], ['0.029950083194675542-18-0.01%']]
[[[['Piena_T0_0'], ['QuasiPiena_T2_2,QuasiPiena_T2_2,Piena_T2_2']]], ['0.029950083194675542-18-0.01%']]
[[[['QuasiPiena_T0_0,Piena_T0_0'], ['QuasiPiena_T1_3,Piena_T1_3,QuasiPiena_T1_0']]], ['0.02952029520295203-16-0.01%']]
